image,width,height,megapixels,cpu_invert,cpu_gaussian,cpu_equalize,cpu_total,gpu_transfer,gpu_invert,gpu_gaussian,gpu_equalize,gpu_total,speedup_invert,speedup_gaussian,speedup_equalize,speedup_total,gpu_total_with_transfer,speedup_real
00000013_037.png,1024,1024,1.049,0.0009617599949706,0.0250913999916519,0.0140480799949727,0.0401012399815954,0.0005180000152904,9.305999847128988e-05,0.000920660002157,0.0010750799963716,0.002088799997,10.334837854820236,27.25370922258559,13.06700900619957,19.198219091914044,0.0026068000122904,15.383320466674942
00000013_038.png,1024,1024,1.049,0.0007479000021703,0.0232096599938813,0.0139296199951786,0.0378871799912303,0.0011133999796584,0.0001938200031872,0.001394080009777,0.0008482200151775,0.0024361200281418,3.8587348564221458,16.64872878967253,16.42217790895168,15.552263252040794,0.0035495200078002,10.673888274462978
00000013_039.png,1024,1024,1.049,0.0007427399978041,0.0230218600074294,0.0153781400062143,0.039142740011448,0.0008813999884296,0.0001176199933979,0.0009847400069702,0.0014557200076524,0.0025580800080206,6.314742726531738,23.37861754826224,10.563940816485863,15.301608975763036,0.0034394799964502,11.38042380006461
00000013_040.png,1024,1024,1.049,0.0007428199984133,0.0232111399935092,0.0140962999954354,0.038050259987358,0.0004921999934595,7.424000650644303e-05,0.0010759799974039,0.0011136199987959,0.0022638400027062,10.005656429311239,21.572092464090883,12.658088046799628,16.80783975098621,0.0027560399961657,13.8061349038094
00000013_041.png,1024,1024,1.049,0.0007285600004252,0.0233036600111518,0.0141792199981864,0.0382114400097634,0.00060780000058,0.0001074000028893,0.0010057600040454,0.0008748800028115,0.0019880400097463,6.7836124844069685,23.170199567907925,16.207045483518073,19.22065945475598,0.0025958400103263,14.720260053684964
00000013_042.png,1024,1024,1.049,0.0008408199995756,0.0242050799948628,0.0138991399900987,0.0389450399845372,0.0009007999906316,0.0001248400018084,0.0010158799879718,0.0014535599912051,0.0025942799809854,6.735180930756959,23.826712093411878,9.562137148928658,15.011887795450857,0.003495079971617,11.142817990090014
00000013_043.png,1024,1024,1.049,0.0007304000086151,0.0237795000022742,0.0140406600083224,0.0385505600192118,0.0004136000061407,8.161999867297708e-05,0.0012031799938995,0.0011059800046496,0.0023907799972221,8.948787313040258,19.763875831416517,12.695220482553665,16.12467900183394,0.0028043800033628,13.74655359579832
00000013_044.png,1024,1024,1.049,0.0008990000002086,0.0233316600089892,0.0142394399968907,0.0384701000060886,0.0011748000106308,0.0001034199958667,0.000960719998693,0.0009188800060655,0.0019830200006254,8.692709689984307,24.285598343669825,15.496517393888837,19.399753907653977,0.0031578200112562004,12.182486610687148
00000013_045.png,1024,1024,1.049,0.0008846800017636,0.0239264999923761,0.0138158199901226,0.0386269999842625,0.0025256999942939,0.0001632800034713,0.0013680799980647,0.0008541200018953,0.0023854800034314,5.418177259648954,17.48910884321295,16.1755022238856,16.192548220357914,0.0049111799977253,7.865115919626908
00000013_046.png,1024,1024,1.049,0.000849419995211,0.0234683799906633,0.0138601000071503,0.0381778999930247,0.0008917000086512,0.0001265799975953,0.0010245799960102,0.0015656599949579,0.0027168199885636,6.710538879347708,22.90536618131442,8.852560614556031,14.052421637699153,0.0036085199972148,10.579933053576516
00000014_000.png,1024,1024,1.049,0.0007235800148919,0.0240792199969291,0.0149784600071143,0.0397812600189354,0.0006925000052433,0.0001091999991331,0.0009619400138035,0.0012454400071874,0.002316580020124,6.626190665166161,25.03193510135849,12.026641123357223,17.172409186541298,0.0030090800253673,13.22040613196372
00000015_000.png,1024,1024,1.049,0.0007640200026798,0.0238686000113375,0.0142031400115229,0.0388357600255403,0.0012160000042058,0.00012829999323,0.0011571399983949,0.0018802399979904,0.0031656799896154,5.954949672601787,20.627236155042848,7.55389738900524,12.267746630403561,0.0043816799938212,8.863212302200141
00000016_000.png,1024,1024,1.049,0.000715780002065,0.0234291000058874,0.0141308199905324,0.0382756999984849,0.0013097999908495,9.962000185623766e-05,0.0014403000066522,0.0008707800006959,0.0024107000092044,7.185103279740422,16.266819341579716,16.227772777555174,15.877421434580317,0.0037205000000539,10.287783899457168
